Date,Consumption,Metadata_1,Metadata_2,Metadata_3
1990-05-08 17:00:00,0.8486717602829548,0.6426426426426427,0.0,0.308411214953271
1990-05-08 18:00:00,0.8423360197898987,0.6426426426426427,0.0,0.35514018691588783
1990-05-08 19:00:00,0.8495620037466445,0.6276276276276277,0.0,0.39719626168224303
1990-05-08 20:00:00,0.8651137486305301,0.5855855855855856,0.0,0.4532710280373832
1990-05-08 21:00:00,0.8675224099494449,0.5645645645645646,0.0,0.5373831775700935
1990-05-08 22:00:00,0.8920280901520039,0.5255255255255256,0.0,0.602803738317757
1990-05-08 23:00:00,0.8901954937877451,0.4864864864864865,0.01,0.5654205607476636
1990-05-09 00:00:00,0.8783615380733397,0.4534534534534535,0.01,0.4345794392523365
1990-05-09 01:00:00,0.8621813752958788,0.41741741741741745,0.0,0.3995327102803739
1990-05-09 02:00:00,0.8377803400956495,0.3903903903903904,0.01,0.4088785046728972
1990-05-09 03:00:00,0.8201341732773919,0.3633633633633634,0.02,0.42056074766355145
1990-05-09 04:00:00,0.8050537265948117,0.3393393393393394,0.0,0.40186915887850466
1990-05-09 05:00:00,0.7910205821926836,0.3123123123123123,0.01,0.36448598130841126
1990-05-09 06:00:00,0.8009171747894797,0.2882882882882883,0.01,0.3037383177570094
1990-05-09 07:00:00,0.795628493074833,0.27627627627627627,0.0,0.2616822429906542
1990-05-09 08:00:00,0.8600346004225861,0.2642642642642643,0.0,0.24766355140186916
1990-05-09 09:00:00,0.8687267710466583,0.26126126126126126,0.01,0.2546728971962617
1990-05-09 10:00:00,0.9200944398317717,0.3483483483483484,0.0,0.22429906542056074
1990-05-09 11:00:00,0.9217178679423903,0.4264264264264264,0.01,0.2196261682242991
1990-05-09 12:00:00,0.9356985985300887,0.4984984984984986,0.03,0.2616822429906542
1990-05-09 13:00:00,0.9353844200210548,0.5645645645645646,0.01,0.33644859813084116
1990-05-09 14:00:00,0.8955888813802336,0.6186186186186187,0.01,0.36915887850467294
1990-05-09 15:00:00,0.8782044792565786,0.6636636636636638,0.0,0.3761682242990655
1990-05-09 16:00:00,0.8610295497641175,0.6936936936936938,0.0,0.35747663551401876
1990-05-09 17:00:00,0.8600346004225861,0.7087087087087088,0.0,0.34813084112149534
1990-05-09 18:00:00,0.8538557969952703,0.7087087087087088,0.0,0.33411214953271035
1990-05-09 19:00:00,0.8543269734455547,0.6936936936936938,0.0,0.32009345794392524
1990-05-09 20:00:00,0.8714496108746069,0.6576576576576577,0.0,0.3317757009345794
1990-05-09 21:00:00,0.9054853522260071,0.6246246246246246,0.0,0.3901869158878505
1990-05-09 22:00:00,0.880403667944301,0.5855855855855856,0.0,0.4626168224299066
1990-05-09 23:00:00,0.8655326938929147,0.5525525525525525,0.0,0.5327102803738318
1990-05-10 00:00:00,0.8763194082023782,0.5225225225225225,0.0,0.5700934579439252
1990-05-10 01:00:00,0.8567881703299215,0.49549549549549554,0.0,0.5560747663551402
1990-05-10 02:00:00,0.8267842140305026,0.4684684684684685,0.0,0.530373831775701
1990-05-10 03:00:00,0.7914916977674579,0.44444444444444453,0.0,0.5210280373831776
1990-05-10 04:00:00,0.7886642738126883,0.42342342342342343,0.0,0.5093457943925234
1990-05-10 05:00:00,0.7844228335029834,0.3963963963963964,0.0,0.4719626168224299
1990-05-10 06:00:00,0.8154737877053027,0.3723723723723724,0.0,0.42990654205607476
1990-05-10 07:00:00,0.8945939929142125,0.35135135135135137,0.0,0.3738317757009346
1990-05-10 08:00:00,0.9248596530327235,0.33333333333333337,0.0,0.3271028037383178
1990-05-10 09:00:00,0.9281060831253881,0.3243243243243244,0.0,0.3037383177570094
1990-05-10 10:00:00,0.8932848650636486,0.41741741741741745,0.0,0.26869158878504673
1990-05-10 11:00:00,0.900092086384541,0.5315315315315315,0.0,0.15654205607476637
1990-05-10 12:00:00,0.8888864268126916,0.6156156156156156,0.0,0.15654205607476637
1990-05-10 13:00:00,0.8582019431828166,0.6756756756756758,0.0,0.13317757009345796
1990-05-10 14:00:00,0.8396131190864395,0.7207207207207208,0.0,0.12616822429906543
1990-05-10 15:00:00,0.862652734372693,0.7597597597597598,0.0,0.1191588785046729
1990-05-10 16:00:00,0.874434154521648,0.7837837837837839,0.0,0.11682242990654207
1990-05-10 17:00:00,0.8658992253408678,0.7927927927927928,0.0,0.11682242990654207
1990-05-10 18:00:00,0.8654279271395625,0.7867867867867868,0.0,0.10046728971962617
1990-05-10 19:00:00,0.8694074810036455,0.7687687687687689,0.0,0.10514018691588786
1990-05-10 20:00:00,0.910302796614859,0.7357357357357358,0.0,0.09579439252336448
1990-05-10 21:00:00,0.9420345216496759,0.6876876876876877,0.0,0.08644859813084113
1990-05-10 22:00:00,0.915748415395246,0.6276276276276277,0.0,0.10981308411214954
1990-05-10 23:00:00,0.9260638315034058,0.5765765765765766,0.0,0.13317757009345796
1990-05-11 00:00:00,0.8772618219784575,0.5285285285285286,0.0,0.19859813084112152
1990-05-11 01:00:00,0.8474674600612517,0.47747747747747754,0.0,0.18925233644859812
1990-05-11 02:00:00,0.8065722053255486,0.43843843843843844,0.0,0.16822429906542058
1990-05-11 03:00:00,0.8189822868701202,0.4084084084084084,0.0,0.15654205607476637
1990-05-11 04:00:00,0.7921725903509761,0.3903903903903904,0.0,0.14485981308411217
1990-05-11 05:00:00,0.7989796290453376,0.3753753753753754,0.0,0.13785046728971964
1990-05-11 06:00:00,0.8007601159727171,0.3573573573573574,0.0,0.1518691588785047
1990-05-11 07:00:00,0.836733159566218,0.3423423423423424,0.0,0.17056074766355142
1990-05-11 08:00:00,0.8939132220817149,0.3273273273273274,0.0,0.1752336448598131
1990-05-11 09:00:00,0.9156436486418955,0.30930930930930933,0.0,0.1752336448598131
1990-05-11 10:00:00,0.9066373603842997,0.4114114114114114,0.0,0.18224299065420563
1990-05-11 11:00:00,0.8772618219784575,0.5675675675675675,0.0,0.09345794392523366
1990-05-11 12:00:00,0.8762146414490277,0.6696696696696698,0.0,0.025700934579439255
1990-05-11 13:00:00,0.8573117605946374,0.7447447447447448,0.0,0.042056074766355145
1990-05-11 14:00:00,0.854850624585781,0.7987987987987989,0.0,0.09345794392523366
1990-05-11 15:00:00,0.8928659198012642,0.8378378378378378,0.0,0.12149532710280375
1990-05-11 16:00:00,0.889828840588771,0.8588588588588589,0.0,0.14953271028037385
1990-05-11 17:00:00,0.8711355541165937,0.8678678678678678,0.0,0.1635514018691589
1990-05-11 18:00:00,0.8584112940629881,0.8588588588588589,0.0,0.20327102803738317
1990-05-11 19:00:00,0.8485148232172145,0.8258258258258259,0.0,0.32009345794392524
1990-05-11 20:00:00,0.859301537526678,0.7657657657657658,0.0,0.40654205607476634
1990-05-11 21:00:00,0.8939655141451254,0.7207207207207208,0.0,0.38785046728971967
1990-05-11 22:00:00,0.8635952090242828,0.6756756756756758,0.0,0.31542056074766356
1990-05-11 23:00:00,0.8762670552634588,0.6186186186186187,0.0,0.21728971962616825
1990-05-12 00:00:00,0.8661086370965495,0.5735735735735736,0.0,0.1799065420560748
1990-05-12 01:00:00,0.82374719569352,0.5225225225225225,0.0,0.17056074766355142
1990-05-12 02:00:00,0.8194010495059735,0.47747747747747754,0.0,0.18457943925233647
1990-05-12 03:00:00,0.8007599942216962,0.4474474474474475,0.0,0.21028037383177572
1990-05-12 04:00:00,0.7875122047788853,0.42342342342342343,0.0,0.2383177570093458
1990-05-12 05:00:00,0.7940576005296663,0.40540540540540543,0.0,0.22429906542056074
1990-05-12 06:00:00,0.8157356741509262,0.3873873873873874,0.0,0.21728971962616825
1990-05-12 07:00:00,0.8400843564122344,0.3723723723723724,0.0,0.21028037383177572
1990-05-12 08:00:00,0.8513946609864138,0.3633633633633634,0.0,0.19859813084112152
1990-05-12 09:00:00,0.8753245197363586,0.33333333333333337,0.0,0.1869158878504673
1990-05-12 10:00:00,0.9019247436243104,0.43543543543543545,0.0,0.18224299065420563
1990-05-12 11:00:00,0.9135492875830339,0.5855855855855856,0.0,0.09345794392523366
1990-05-12 12:00:00,0.9152771780694512,0.6936936936936938,0.0,0.07009345794392524
1990-05-12 13:00:00,0.9203563871529057,0.7777777777777778,0.0,0.058411214953271035
1990-05-12 14:00:00,0.8992542567352825,0.8318318318318318,0.0,0.09345794392523366
1990-05-12 15:00:00,0.8973168327421611,0.8678678678678678,0.0,0.1425233644859813
1990-05-12 16:00:00,0.8665275214834237,0.8888888888888891,0.0,0.16121495327102806
1990-05-12 17:00:00,0.8378851677245105,0.894894894894895,0.0,0.1658878504672897
1990-05-12 18:00:00,0.8384611718036575,0.882882882882883,0.0,0.1799065420560748
1990-05-12 19:00:00,0.8393512935163265,0.8468468468468469,0.0,0.2850467289719626
1990-05-12 20:00:00,0.8447969731722239,0.7867867867867868,0.0,0.39252336448598135
